,userid,itemid,rating,timestamp
683918,A1SGDUNNRQOH60,B0058O705G,4.0,1394582400
752564,A1SGDUNNRQOH60,B006ZX00X8,5.0,1394582400
879770,A1SGDUNNRQOH60,B00D2JN87I,5.0,1394582400
455811,A1SGDUNNRQOH60,B002UD65ZE,5.0,1396828800
113743,A1SGDUNNRQOH60,B000AV7O4O,5.0,1401148800
138305,A1SGDUNNRQOH60,B000F6R3TU,5.0,1401148800
147050,A1SGDUNNRQOH60,B000G7WU50,5.0,1401148800
192691,A1SGDUNNRQOH60,B000L9FKXC,5.0,1401148800
210354,A1SGDUNNRQOH60,B000NSBBIY,5.0,1401148800
380652,A1SGDUNNRQOH60,B001SMBRWO,5.0,1401148800
437886,A1SGDUNNRQOH60,B002OL1UBQ,4.0,1401148800
665893,A1SGDUNNRQOH60,B00501YN20,5.0,1401148800
10524,A1SH2M0LXT323,B000056HNX,3.0,1070496000
44388,A1SH2M0LXT323,B00007IT4Y,3.0,1089158400
49007,A1SH2M0LXT323,B0000936M4,3.0,1130803200
87804,A1SH2M0LXT323,B0006FHFYS,4.0,1134172800
126389,A1SH2M0LXT323,B000BXKTMA,5.0,1144800000
26558,A1SH2M0LXT323,B00005BYUJ,5.0,1167955200
151092,A1SH2M0LXT323,B000GE6S6A,5.0,1172620800
107533,A1SH2M0LXT323,B0009T2CB2,4.0,1180051200
721145,A1SH2M0LXT323,B0065056RG,2.0,1343347200
19340,A1SH2M0LXT323,B000056OWT,2.0,1356652800
756474,A1SH2M0LXT323,B0074R9LXY,5.0,1356739200
492330,A1SH2M6JRZH6QW,B0033WRTA6,2.0,1292803200
328743,A1SH2M6JRZH6QW,B001ELOAD2,5.0,1292976000
415281,A1SH2M6JRZH6QW,B002EL4J14,5.0,1292976000
427107,A1SH2M6JRZH6QW,B002KCNEDG,5.0,1292976000
427378,A1SH2M6JRZH6QW,B002KCNEGS,4.0,1292976000
512870,A1SH2M6JRZH6QW,B0039NLVVC,5.0,1292976000
205982,A1SH2M6JRZH6QW,B000MRK5P6,1.0,1293580800
437529,A1SH2M6JRZH6QW,B002OL1TBW,5.0,1293580800
124704,A1SH2M6JRZH6QW,B000BW51UQ,5.0,1299974400
313607,A1SH2M6JRZH6QW,B001C054Z8,4.0,1299974400
427454,A1SH2M6JRZH6QW,B002KCNLEI,5.0,1299974400
427484,A1SH2M6JRZH6QW,B002KCNMFQ,5.0,1299974400
507112,A1SH2M6JRZH6QW,B0038JDV3I,2.0,1312761600
477303,A1SH2M6JRZH6QW,B002YWZ79G,3.0,1320796800
477314,A1SH2M6JRZH6QW,B002YWZ79Q,3.0,1320796800
596665,A1SH2M6JRZH6QW,B004BJ0SPS,4.0,1339632000
50676,A1SHLMPWR0FOVT,B00009KWUS,5.0,1085097600
50897,A1SHLMPWR0FOVT,B00009LZNU,3.0,1085097600
50902,A1SHLMPWR0FOVT,B00009LZO1,4.0,1090972800
10153,A1SHLMPWR0FOVT,B000056HNX,3.0,1097798400
30594,A1SHLMPWR0FOVT,B00005RCS1,5.0,1097798400
40292,A1SHLMPWR0FOVT,B00006966I,3.0,1097798400
47595,A1SHLMPWR0FOVT,B00008ODBG,2.0,1097798400
55706,A1SHLMPWR0FOVT,B0000D9SRG,2.0,1097798400
7842,A1SHLMPWR0FOVT,B00005610Y,3.0,1118966400
57483,A1SHLMPWR0FOVT,B0000DEW8N,5.0,1118966400
88182,A1SHLMPWR0FOVT,B0006HBRYA,5.0,1118966400
49056,A1SHLMPWR0FOVT,B000095S69,5.0,1135728000
152032,A1SHLMPWR0FOVT,B000GEA5YQ,4.0,1169596800
42544,A1SHLMPWR0FOVT,B00006ZCCE,3.0,1174089600
24803,A1SJH01KTVFI3X,B00005BTC5,5.0,1360281600
145221,A1SJH01KTVFI3X,B000G0J5FU,2.0,1360281600
224445,A1SJH01KTVFI3X,B000RHJT6C,5.0,1360281600
273429,A1SJH01KTVFI3X,B0011UH78G,4.0,1360281600
390460,A1SJH01KTVFI3X,B001ZVR38K,5.0,1360281600
472482,A1SJH01KTVFI3X,B002WN2AM4,5.0,1360281600
656799,A1SJH01KTVFI3X,B004VL2VRY,5.0,1360281600
670695,A1SJH01KTVFI3X,B0051Y1L1W,5.0,1360281600
692186,A1SJH01KTVFI3X,B005FCEMCU,5.0,1360281600
712194,A1SJH01KTVFI3X,B005V09DXY,4.0,1360281600
814053,A1SJH01KTVFI3X,B00913DY1O,3.0,1360281600
587942,A1SJH01KTVFI3X,B0047XZ8SK,5.0,1392249600
698711,A1SJH01KTVFI3X,B005JEJYZY,3.0,1392249600
832744,A1SJH01KTVFI3X,B00A32SY2Q,4.0,1392249600
837931,A1SKC22OVNHY1P,B00ADEL5UM,5.0,1366588800
140846,A1SKC22OVNHY1P,B000FI0HUU,3.0,1373500800
187166,A1SKC22OVNHY1P,B000K4YSVI,5.0,1373500800
296632,A1SKC22OVNHY1P,B0018760PI,2.0,1373500800
455814,A1SKC22OVNHY1P,B002UD65ZE,3.0,1373500800
456067,A1SKC22OVNHY1P,B002UD660S,4.0,1373500800
491506,A1SKC22OVNHY1P,B0033RIE28,5.0,1373500800
568309,A1SKC22OVNHY1P,B00416FKHM,1.0,1373500800
582345,A1SKC22OVNHY1P,B0045I6IA4,3.0,1373500800
692889,A1SKC22OVNHY1P,B005FWCEGG,2.0,1373500800
695953,A1SKC22OVNHY1P,B005I4DAJQ,5.0,1373500800
705118,A1SKC22OVNHY1P,B005O7N6XW,4.0,1373500800
722879,A1SKC22OVNHY1P,B00674S37K,5.0,1373500800
759005,A1SKC22OVNHY1P,B0077LGAHC,5.0,1373500800
833683,A1SKC22OVNHY1P,B00A4B35HU,5.0,1373500800
93418,A1SKC22OVNHY1P,B0007CS4EU,2.0,1373587200
102001,A1SKC22OVNHY1P,B0009ET49K,5.0,1373587200
139545,A1SKC22OVNHY1P,B000FFL58Q,3.0,1373587200
166775,A1SKC22OVNHY1P,B000HZI1R2,3.0,1373587200
203543,A1SKC22OVNHY1P,B000MEB3GE,3.0,1373587200
240293,A1SKC22OVNHY1P,B000UXROTC,2.0,1373587200
337253,A1SKC22OVNHY1P,B001GQ2P78,5.0,1373587200
354405,A1SKC22OVNHY1P,B001LF3YQK,2.0,1373587200
378322,A1SKC22OVNHY1P,B001R95J2W,4.0,1373587200
426945,A1SKC22OVNHY1P,B002KCMSPQ,4.0,1373587200
440927,A1SKC22OVNHY1P,B002PYZCWU,5.0,1373587200
589930,A1SKC22OVNHY1P,B0049M9OY8,4.0,1373587200
632861,A1SKC22OVNHY1P,B004L2JJAK,5.0,1373587200
707399,A1SKC22OVNHY1P,B005PRP8Q4,4.0,1373587200
727986,A1SKC22OVNHY1P,B006I0R6VM,5.0,1373587200
773517,A1SKC22OVNHY1P,B007NG5UEU,5.0,1373587200
798770,A1SKC22OVNHY1P,B008H7S88O,5.0,1373587200
808244,A1SKC22OVNHY1P,B008TTQ0QW,3.0,1373587200
847518,A1SKC22OVNHY1P,B00ARCE79Q,4.0,1373587200
696808,A1SKC22OVNHY1P,B005IV0E1G,4.0,1373673600
856395,A1SKC22OVNHY1P,B00B7ULJQQ,5.0,1373673600
403755,A1SKHUFBUZTKMV,B002A9IZ0Q,4.0,1314748800
71014,A1SKHUFBUZTKMV,B00029TCP8,4.0,1317600000
193932,A1SKHUFBUZTKMV,B000LOO8SU,4.0,1317600000
193949,A1SKHUFBUZTKMV,B000LOPQ1S,5.0,1317600000
193978,A1SKHUFBUZTKMV,B000LORUMQ,5.0,1317600000
608339,A1SKHUFBUZTKMV,B004EWG4ZA,3.0,1317600000
667622,A1SKHUFBUZTKMV,B0050IL8Z8,5.0,1330128000
162602,A1SKHUFBUZTKMV,B000H953Y2,5.0,1336435200
325272,A1SKHUFBUZTKMV,B001DJ6AWY,5.0,1336435200
350851,A1SKHUFBUZTKMV,B001KYA0GO,5.0,1336435200
482067,A1SKHUFBUZTKMV,B00313JBC6,3.0,1336435200
634205,A1SKHUFBUZTKMV,B004LE8TUY,2.0,1336435200
682441,A1SKHUFBUZTKMV,B0057NUK2I,5.0,1336435200
92579,A1SKW6CS9VGN8S,B00078ZHPS,5.0,1388448000
407407,A1SKW6CS9VGN8S,B002BSGWSS,5.0,1388448000
583506,A1SKW6CS9VGN8S,B0045VA3SO,5.0,1388448000
618595,A1SKW6CS9VGN8S,B004H36ZZA,5.0,1388448000
846730,A1SKW6CS9VGN8S,B00APQXQS2,4.0,1388448000
383999,A1SKW6CS9VGN8S,B001U9OUYC,4.0,1388620800
455469,A1SKW6CS9VGN8S,B002UD65Y0,5.0,1388620800
455642,A1SKW6CS9VGN8S,B002UD65YK,5.0,1388620800
520614,A1SKW6CS9VGN8S,B003D3NW4M,5.0,1388620800
838406,A1SKW6CS9VGN8S,B00AEZ0YR0,5.0,1389830400
17211,A1SKW6CS9VGN8S,B000056OUO,5.0,1391990400
810406,A1SKW6CS9VGN8S,B008W6XY8O,5.0,1391990400
457287,A1SKW6CS9VGN8S,B002UHJD90,4.0,1393286400
105717,A1SLZXZYQX4BAT,B0009QYTIE,4.0,1329955200
300962,A1SLZXZYQX4BAT,B00191YSLG,5.0,1329955200
240731,A1SLZXZYQX4BAT,B000UZRRBU,4.0,1330905600
669718,A1SLZXZYQX4BAT,B0051POK1E,4.0,1330905600
631679,A1SLZXZYQX4BAT,B004KU1Q9K,5.0,1336608000
57307,A1SLZXZYQX4BAT,B0000DEW8N,5.0,1351123200
425787,A1SLZXZYQX4BAT,B002J4U8SY,2.0,1351123200
508466,A1SLZXZYQX4BAT,B0038JE5N8,5.0,1368489600
646298,A1SLZXZYQX4BAT,B004QZBEBE,3.0,1368489600
727849,A1SLZXZYQX4BAT,B006I0R4QO,5.0,1368489600
729277,A1SLZXZYQX4BAT,B006JFTS4Y,5.0,1368489600
839457,A1SLZXZYQX4BAT,B00AHA42GQ,5.0,1386374400
639506,A1SLZXZYQX4BAT,B004NSUKXW,5.0,1401840000
905278,A1SMXDT6FUWMPM,B00GUOG7UW,2.0,1394668800
818784,A1SMXDT6FUWMPM,B0097GUCYM,5.0,1396137600
137744,A1SMXDT6FUWMPM,B000F1QVJS,4.0,1400803200
148065,A1SMXDT6FUWMPM,B000G80R2W,4.0,1400803200
292939,A1SMXDT6FUWMPM,B0016LVB4Q,5.0,1400803200
465195,A1SMXDT6FUWMPM,B002VLGD2A,4.0,1400803200
687692,A1SMXDT6FUWMPM,B005C9ODQ6,5.0,1400803200
744252,A1SMXDT6FUWMPM,B006VPC7UY,5.0,1400803200
790219,A1SMXDT6FUWMPM,B0084TZOP0,5.0,1400803200
861009,A1SMXDT6FUWMPM,B00BH0RETW,5.0,1400803200
873673,A1SMXDT6FUWMPM,B00CGVIY6S,3.0,1400803200
877509,A1SMXDT6FUWMPM,B00CWWP3K6,3.0,1400803200
880940,A1SMXDT6FUWMPM,B00D4XZO2E,5.0,1400803200
883163,A1SMXDT6FUWMPM,B00DJOTJNS,5.0,1400803200
286162,A1SNRCECI2IK4V,B00140BE3W,5.0,1281312000
434897,A1SNRCECI2IK4V,B002NGMXTU,3.0,1285027200
253253,A1SNRCECI2IK4V,B000XA8N2O,3.0,1310169600
437676,A1SNRCECI2IK4V,B002OL1TSA,3.0,1310169600
70543,A1SNRCECI2IK4V,B00029T4D8,4.0,1310515200
451473,A1SNRCECI2IK4V,B002T5Q01C,4.0,1314403200
54174,A1SNRCECI2IK4V,B0000BX8LV,4.0,1337299200
269661,A1SNRCECI2IK4V,B0010WAXN6,4.0,1343433600
307357,A1SNRCECI2IK4V,B001AH8JNC,3.0,1376956800
307823,A1SNRCECI2IK4V,B001AIUPVK,2.0,1379289600
717613,A1SNRCECI2IK4V,B005ZBHZDO,5.0,1389744000
151029,A1SOW0MVLZK6LF,B000GE6S6A,5.0,1193356800
165919,A1SOW0MVLZK6LF,B000HZBZBG,5.0,1193356800
246287,A1SOW0MVLZK6LF,B000W8O2CC,5.0,1235865600
247483,A1SOW0MVLZK6LF,B000WGLQ7I,4.0,1235865600
280878,A1SOW0MVLZK6LF,B0012V82RO,4.0,1246838400
286039,A1SOW0MVLZK6LF,B0013VFZG4,4.0,1255219200
166187,A1SOW0MVLZK6LF,B000HZEQSU,3.0,1376956800
839109,A1SOW0MVLZK6LF,B00AH8F5G4,4.0,1376956800
850797,A1SOW0MVLZK6LF,B00AZPLTZ0,4.0,1386201600
887275,A1SOW0MVLZK6LF,B00E3A33JI,3.0,1395964800
715754,A1SOW0MVLZK6LF,B005WPQ8NQ,5.0,1398297600
263883,A1SQHFCCWEPNF9,B000YQMWLU,5.0,1382486400
827705,A1SQHFCCWEPNF9,B009UPUFCY,5.0,1382918400
371503,A1SQHFCCWEPNF9,B001PH3MVQ,5.0,1386892800
706014,A1SQHFCCWEPNF9,B005OSHTVQ,4.0,1386892800
163875,A1SQHFCCWEPNF9,B000HGQR7C,5.0,1388016000
710039,A1SQHFCCWEPNF9,B005SSP57W,5.0,1388016000
388364,A1SQHFCCWEPNF9,B001W1SXT6,5.0,1388275200
575516,A1SQHFCCWEPNF9,B0042RU2TQ,4.0,1389052800
387077,A1SQHFCCWEPNF9,B001V9KPAE,1.0,1389139200
864052,A1SQHFCCWEPNF9,B00BNAPH4K,4.0,1397088000
878523,A1SQHFCCWEPNF9,B00CXVOGX6,4.0,1397088000
893473,A1SQHFCCWEPNF9,B00EUV2BSE,1.0,1397088000
149553,A1SQHFCCWEPNF9,B000GB1ZDE,4.0,1404777600
856379,A1SQHFCCWEPNF9,B00B7ULJQQ,5.0,1404864000
878361,A1SQHFCCWEPNF9,B00CXVIWL8,4.0,1405382400
100069,A1SR29GMTR0HRX,B00081MHI4,5.0,1366588800
108152,A1SR29GMTR0HRX,B0009UBSFM,4.0,1366588800
269205,A1SR29GMTR0HRX,B0010PW47Q,5.0,1366588800
293159,A1SR29GMTR0HRX,B0016LVB4Q,5.0,1366588800
320427,A1SR29GMTR0HRX,B001CWD75A,5.0,1366588800
414084,A1SR29GMTR0HRX,B002DWALTI,5.0,1366588800
435152,A1SR29GMTR0HRX,B002NGMXVI,5.0,1366588800
491610,A1SR29GMTR0HRX,B0033RIE28,4.0,1366588800
529845,A1SR29GMTR0HRX,B003HKQ8U6,2.0,1366588800
780745,A1SR29GMTR0HRX,B007UMRDFG,4.0,1366588800
817884,A1SR29GMTR0HRX,B0096MLKEI,5.0,1366588800
331184,A1SRHNMY3M2X2Q,B001F6Z2GU,5.0,1265155200
331192,A1SRHNMY3M2X2Q,B001F6Z2LU,5.0,1265155200
331233,A1SRHNMY3M2X2Q,B001F71740,5.0,1265155200
331271,A1SRHNMY3M2X2Q,B001F737NY,3.0,1265155200
349131,A1SRHNMY3M2X2Q,B001JJJJ4O,5.0,1265155200
350146,A1SRHNMY3M2X2Q,B001KDWKEK,4.0,1265155200
350164,A1SRHNMY3M2X2Q,B001KDYN0E,5.0,1265155200
350171,A1SRHNMY3M2X2Q,B001KDYN36,5.0,1265155200
403147,A1SRHNMY3M2X2Q,B002A00XSM,4.0,1265155200
491010,A1SRHNMY3M2X2Q,B0033BENTC,5.0,1265155200
331146,A1SRHNMY3M2X2Q,B001F6XWMQ,4.0,1265932800
395792,A1SRHNMY3M2X2Q,B0027K8GMA,3.0,1265932800
212627,A1SRHNMY3M2X2Q,B000O7SNU8,5.0,1271721600
277418,A1SRHNMY3M2X2Q,B0012AII9M,3.0,1271721600
347644,A1SRHNMY3M2X2Q,B001IYGXU8,4.0,1271721600
350151,A1SRHNMY3M2X2Q,B001KDWKHC,4.0,1271721600
333011,A1SRHNMY3M2X2Q,B001FCK32C,4.0,1274659200
98065,A1SRHNMY3M2X2Q,B0007Y759I,4.0,1310256000
141724,A1SRHNMY3M2X2Q,B000FR99ZK,4.0,1310256000
450667,A1SRHNMY3M2X2Q,B002T1EE00,5.0,1310256000
450891,A1SRHNMY3M2X2Q,B002T1K6LG,5.0,1310256000
450893,A1SRHNMY3M2X2Q,B002T1K6NE,5.0,1310256000
451844,A1SRHNMY3M2X2Q,B002T7G65K,5.0,1310256000
451846,A1SRHNMY3M2X2Q,B002T7G67I,1.0,1310256000
486087,A1SRHNMY3M2X2Q,B0031QPN52,5.0,1310256000
489782,A1SRHNMY3M2X2Q,B0032XXD6A,4.0,1310256000
489815,A1SRHNMY3M2X2Q,B0032XZOIA,4.0,1310256000
489821,A1SRHNMY3M2X2Q,B0032XZQUQ,4.0,1310256000
177871,A1SRHNMY3M2X2Q,B000IOCWPO,4.0,1317945600
595894,A1SRHNMY3M2X2Q,B004BCSW2Q,5.0,1328227200
276578,A1SRHNMY3M2X2Q,B00127CK6M,1.0,1331510400
123080,A1SSG1AM3A4H5C,B000BTLJL4,5.0,1355788800
604677,A1SSG1AM3A4H5C,B004DFO57M,4.0,1355788800
404301,A1SSG1AM3A4H5C,B002A9JCVW,4.0,1363046400
634348,A1SSG1AM3A4H5C,B004LE8UFI,3.0,1367798400
762229,A1SSG1AM3A4H5C,B007AR8JR2,5.0,1367798400
808246,A1SSG1AM3A4H5C,B008TTQ0QW,3.0,1367798400
115526,A1SSG1AM3A4H5C,B000BD6M1M,5.0,1368230400
80939,A1SSG1AM3A4H5C,B00030AZOS,5.0,1368662400
102020,A1SSG1AM3A4H5C,B0009ET49K,5.0,1369612800
222953,A1SSG1AM3A4H5C,B000RFC3BM,3.0,1369612800
613336,A1SSG1AM3A4H5C,B004G8QN5I,5.0,1369612800
627744,A1SSG1AM3A4H5C,B004J7ZLZO,5.0,1369612800
196554,A1SSG1AM3A4H5C,B000LSL5ZK,5.0,1372809600
675291,A1SSG1AM3A4H5C,B0053MLQF8,5.0,1372809600
859680,A1SSG1AM3A4H5C,B00BEVSSDA,3.0,1385337600
167645,A1STBZ3KR4KDXG,B000I2MRJC,3.0,1361404800
170194,A1STBZ3KR4KDXG,B000I2Q0FE,3.0,1361404800
289609,A1STBZ3KR4KDXG,B0015CA3A4,3.0,1361404800
424772,A1STBZ3KR4KDXG,B002J4U8M0,3.0,1361404800
527263,A1STBZ3KR4KDXG,B003G2YUU0,5.0,1361404800
797644,A1STBZ3KR4KDXG,B008FONS70,2.0,1361404800
748895,A1STBZ3KR4KDXG,B006Z6E8AG,4.0,1371168000
507380,A1STBZ3KR4KDXG,B0038JDV7O,1.0,1394582400
508222,A1STBZ3KR4KDXG,B0038JE3R6,4.0,1395187200
102573,A1STBZ3KR4KDXG,B0009ET94A,5.0,1398211200
184920,A1STBZ3KR4KDXG,B000JVXUF2,5.0,1398211200
604769,A1STBZ3KR4KDXG,B004DFO57M,5.0,1398211200
80862,A1STS6EKZ6Q796,B00030AZL6,2.0,1357084800
296591,A1STS6EKZ6Q796,B0018760PI,1.0,1357084800
452534,A1STS6EKZ6Q796,B002TOKHGC,5.0,1357084800
511231,A1STS6EKZ6Q796,B0038W0PGG,5.0,1357084800
517089,A1STS6EKZ6Q796,B003BL1HIE,5.0,1357084800
680611,A1STS6EKZ6Q796,B0056S893Q,4.0,1357084800
812485,A1STS6EKZ6Q796,B008Z76L2Q,5.0,1357084800
705459,A1STS6EKZ6Q796,B005OI8O88,5.0,1358812800
382961,A1STS6EKZ6Q796,B001U5LPJ4,5.0,1358899200
764254,A1STS6EKZ6Q796,B007CTPWXW,5.0,1358899200
654367,A1STS6EKZ6Q796,B004V8VQEG,5.0,1359072000
185965,A1STS6EKZ6Q796,B000JWSO9I,5.0,1359158400
319717,A1STS6EKZ6Q796,B001CWB3KG,5.0,1359158400
667294,A1STS6EKZ6Q796,B0050GD2EK,5.0,1359158400
731513,A1STS6EKZ6Q796,B006KYL22U,5.0,1359158400
62667,A1SUKTOISX35V4,B00018XCJC,5.0,1398297600
92357,A1SUKTOISX35V4,B00078ZHPS,5.0,1398297600
174376,A1SUKTOISX35V4,B000IDSLOG,4.0,1398297600
212952,A1SUKTOISX35V4,B000O7SR18,5.0,1398297600
273315,A1SUKTOISX35V4,B0011UH78G,5.0,1398297600
303682,A1SUKTOISX35V4,B0019QCGVK,5.0,1398297600
315860,A1SUKTOISX35V4,B001CDFPY0,3.0,1398297600
383472,A1SUKTOISX35V4,B001U9OUYC,5.0,1398297600
417868,A1SUKTOISX35V4,B002FQKB2Y,5.0,1398297600
495325,A1SUKTOISX35V4,B00352M1RA,5.0,1398297600
508920,A1SUKTOISX35V4,B0038JE61O,5.0,1398297600
522693,A1SUKTOISX35V4,B003DXX4DQ,5.0,1398297600
574621,A1SUKTOISX35V4,B0042G8YCY,5.0,1398297600
583237,A1SUKTOISX35V4,B0045VA3SO,4.0,1398297600
710392,A1SUKTOISX35V4,B005THWVQK,5.0,1398297600
812893,A1SUKTOISX35V4,B0090E95C6,5.0,1398297600
166207,A1SUOL8VZS1P0J,B000HZEQSU,4.0,1309824000
187150,A1SUOL8VZS1P0J,B000K4YSVI,5.0,1309824000
194379,A1SUOL8VZS1P0J,B000LP2G6K,5.0,1309824000
293042,A1SUOL8VZS1P0J,B0016LVB4Q,5.0,1309824000
430110,A1SUOL8VZS1P0J,B002LARFQ4,5.0,1309824000
538677,A1SUOL8VZS1P0J,B003LPUQOG,5.0,1309824000
553571,A1SUOL8VZS1P0J,B003UWY8LW,5.0,1309824000
799428,A1SUOL8VZS1P0J,B008HDDF68,4.0,1309824000
870409,A1SUOL8VZS1P0J,B00C78G3G8,3.0,1393891200
912447,A1SUOL8VZS1P0J,B00ISS2KVI,3.0,1400803200
839558,A1SUOL8VZS1P0J,B00AHG8F86,4.0,1401840000
204213,A1SVWVGGSOT1P1,B000MF6V1K,5.0,1284595200
100494,A1SVWVGGSOT1P1,B00083HK0M,5.0,1298419200
106460,A1SVWVGGSOT1P1,B0009RG8WS,5.0,1298419200
184738,A1SVWVGGSOT1P1,B000JVTX8A,4.0,1298419200
315965,A1SVWVGGSOT1P1,B001CDFPY0,5.0,1298419200
317718,A1SVWVGGSOT1P1,B001COPE86,5.0,1298419200
337657,A1SVWVGGSOT1P1,B001GQ2P96,2.0,1298419200
411109,A1SVWVGGSOT1P1,B002C499CW,5.0,1298419200
4138,A1SVWVGGSOT1P1,B0000482F9,1.0,1331596800
133462,A1SVWVGGSOT1P1,B000EI8L0O,5.0,1343606400
219070,A1SVWVGGSOT1P1,B000PRUAFI,5.0,1343606400
628806,A1SVWVGGSOT1P1,B004JU0H6O,4.0,1343606400
687129,A1SVWVGGSOT1P1,B005BWXJKK,5.0,1343606400
587275,A1SVWVGGSOT1P1,B0047O3Y26,5.0,1351555200
453977,A1SVWVGGSOT1P1,B002TUTQMM,4.0,1358812800
305381,A1SX6ZFBMKBZXO,B001ABZGU2,5.0,1327622400
530092,A1SX6ZFBMKBZXO,B003HS5JPI,5.0,1327622400
428498,A1SX6ZFBMKBZXO,B002L3T9VK,5.0,1336694400
695263,A1SX6ZFBMKBZXO,B005H7C75C,4.0,1361491200
585605,A1SX6ZFBMKBZXO,B00474CUTO,5.0,1362009600
363206,A1SX6ZFBMKBZXO,B001O9A5K6,3.0,1363219200
513597,A1SX6ZFBMKBZXO,B0039VCRPI,5.0,1373328000
42091,A1SX6ZFBMKBZXO,B00006JZEN,5.0,1375660800
635026,A1SX6ZFBMKBZXO,B004LKS0GQ,4.0,1375660800
753574,A1SX6ZFBMKBZXO,B0070ZZ0HG,5.0,1375660800
661030,A1SX6ZFBMKBZXO,B004XCJWLY,4.0,1379030400
684037,A1SX6ZFBMKBZXO,B0058SIN1M,4.0,1379203200
361555,A1SX6ZFBMKBZXO,B001NJC5QY,2.0,1381449600
356247,A1SX6ZFBMKBZXO,B001M4N9RY,1.0,1383177600
670486,A1SX6ZFBMKBZXO,B0051Y1G2G,4.0,1386201600
902583,A1SX6ZFBMKBZXO,B00GEF7PT4,1.0,1393977600
742274,A1SX6ZFBMKBZXO,B006TJUMKY,4.0,1397174400
906583,A1SX6ZFBMKBZXO,B00H4E9WLS,2.0,1401408000
521273,A1SXZITFC6OF8H,B003D7GFFG,2.0,1350172800
174526,A1SXZITFC6OF8H,B000IDSLOG,5.0,1371772800
143435,A1SXZITFC6OF8H,B000FT7NYM,3.0,1372204800
619515,A1SXZITFC6OF8H,B004HFQLKW,5.0,1372204800
802745,A1SXZITFC6OF8H,B008LIHO7U,2.0,1372204800
566733,A1SXZITFC6OF8H,B0040A12VW,5.0,1378425600
843845,A1SXZITFC6OF8H,B00ALOT1X2,1.0,1378425600
687513,A1SXZITFC6OF8H,B005C9ODEI,5.0,1382227200
666716,A1SXZITFC6OF8H,B0050GD2AE,3.0,1389312000
356173,A1SXZITFC6OF8H,B001M4HPU6,5.0,1390176000
544083,A1SXZITFC6OF8H,B003ODZPI2,2.0,1390176000
758972,A1SXZITFC6OF8H,B0077L3P4I,5.0,1390176000
870966,A1SXZITFC6OF8H,B00C8UFGCC,2.0,1390176000
667279,A1SXZITFC6OF8H,B0050GD2EK,3.0,1390348800
780954,A1SXZITFC6OF8H,B007UZ0HO2,5.0,1390348800
816340,A1SXZITFC6OF8H,B00946TOPI,3.0,1391040000
574960,A1SXZITFC6OF8H,B0042MEQ7A,5.0,1391385600
264096,A1SXZITFC6OF8H,B000YYNRH0,5.0,1395446400
677004,A1SXZITFC6OF8H,B0054YZDWC,5.0,1396310400
795809,A1SZM8RYMK184U,B008CPK4TC,5.0,1350000000
140365,A1SZM8RYMK184U,B000FFS9VM,4.0,1355529600
472759,A1SZM8RYMK184U,B002WN2B6O,3.0,1355529600
689525,A1SZM8RYMK184U,B005DC4MHM,4.0,1355529600
533247,A1SZM8RYMK184U,B003IGQ1XI,2.0,1357516800
637307,A1SZM8RYMK184U,B004MWJP4E,5.0,1357516800
426995,A1SZM8RYMK184U,B002KCMSPQ,4.0,1362009600
117846,A1SZM8RYMK184U,B000BMKEVC,2.0,1363996800
96911,A1SZM8RYMK184U,B0007V644S,5.0,1364774400
361905,A1SZM8RYMK184U,B001NJC5QY,1.0,1364774400
627439,A1SZM8RYMK184U,B004J4VXZE,5.0,1364774400
461875,A1SZM8RYMK184U,B002UXQRNO,5.0,1364947200
570469,A1SZM8RYMK184U,B00422MIUC,2.0,1364947200
415251,A1SZM8RYMK184U,B002EL4ISS,2.0,1371772800
758336,A1SZM8RYMK184U,B007700RN6,4.0,1371772800
93144,A1SZZCUALZU2LV,B0007CS4AO,5.0,1375228800
148225,A1SZZCUALZU2LV,B000G80RW2,3.0,1390435200
294949,A1SZZCUALZU2LV,B0017ODF6O,1.0,1390435200
298563,A1SZZCUALZU2LV,B0018OHCLC,3.0,1390435200
403095,A1SZZCUALZU2LV,B0029Z9UWS,3.0,1390435200
413460,A1SZZCUALZU2LV,B002DP57VW,5.0,1390435200
482841,A1SZZCUALZU2LV,B00318CLUK,5.0,1390435200
582778,A1SZZCUALZU2LV,B0045JKUU2,5.0,1390435200
593496,A1SZZCUALZU2LV,B004AHMCLY,5.0,1390435200
658739,A1SZZCUALZU2LV,B004WD92MI,5.0,1390435200
743052,A1SZZCUALZU2LV,B006UKL5YE,3.0,1390435200
853076,A1SZZCUALZU2LV,B00B3ELNBC,5.0,1390435200
864717,A1SZZCUALZU2LV,B00BP0R1BA,5.0,1390435200
886369,A1SZZCUALZU2LV,B00DYSY3PI,5.0,1390435200
438,A1SZZCUALZU2LV,9177123778,5.0,1402963200
282089,A1T06CLHO7E4WZ,B0013816BA,5.0,1289606400
429914,A1T06CLHO7E4WZ,B002LARFK0,4.0,1289606400
489210,A1T06CLHO7E4WZ,B0032G9E0G,5.0,1289606400
419451,A1T06CLHO7E4WZ,B002GDF8GU,5.0,1305331200
474291,A1T06CLHO7E4WZ,B002X79VE4,5.0,1305331200
645808,A1T06CLHO7E4WZ,B004QPCHQU,5.0,1305331200
153965,A1T06CLHO7E4WZ,B000GJIE4E,5.0,1338768000
775518,A1T06CLHO7E4WZ,B007O31ZXM,5.0,1338768000
